OBJECTID;NOM_ARRET;LIGNE;DIRECTION;NUMERIQUE_ARRET;LETTRE_DE_QUAI;SLOID;ORIENTATION_COMPASS;E;N
651;Chêne-Bougeries, Conches école;34;34 (34 (Choulex, village));COCE00;J;ch:1:sloid:10678:0:779762;315;2502661.45;1116085.44
428;Vernier, gare/Croisette;19,53,57,06,C8;19,53,57,06,C8 (19 (Onex, cité),53 (Grand-Saconnex, place/Bellevue GE, Valavran),57 (Genève-Aéroport, Terminal),06 (Genève, Plage),C8 (Vernier, CO Renard));VECR01;J;ch:1:sloid:93155:0:401720;81;2496163.06;1119513
429;Vernier, Champ-Claude;19,53,57,06,C8;19,53,57,06,C8 (19 (Onex, cité),53 (Grand-Saconnex, place/Bellevue GE, Valavran),57 (Genève-Aéroport, Terminal),06 (Genève, Plage),C8 (Vernier, CO Renard));CHCL01;P;ch:1:sloid:93150:0:730969;40;2495832.95;1119389.91
430;Vernier, gare/Croisette;19,53,57,06,C8;19,53,57,06,C8 (19 (Vernier, village),53 (Vernier, Parfumerie),57 (ZIMEYSA, gare),06 (Vernier, village),C8 (Vernier, Bois-Chébé));VECR00;I;ch:1:sloid:93155:0:225880;260;2496127.29;1119514.98
431;Vernier, école;19,53,57,06,C8;19,53,57,06,C8 (19 (Onex, cité),53 (Grand-Saconnex, place/Bellevue GE, Valavran),57 (Genève-Aéroport, Terminal),06 (Genève, Plage),C8 (Vernier, CO Renard));VEEC01;R;ch:1:sloid:93175:0:806179;132;2495614;1119226.34
432;Vernier, école;19,53,57,06,C8;19,53,57,06,C8 (19 (Vernier, village),53 (Vernier, Parfumerie),57 (ZIMEYSA, gare),06 (Vernier, village),C8 (Vernier, Bois-Chébé));VEEC00;Q;ch:1:sloid:93175:0:471977;309;2495579.06;1119270.4
433;Vernier, marché;19,83,73,53,06,C8;19,83,73,53,06,C8 (19 (Vernier, village),83 (Viry, église),73 (Satigny, gare),53 (Vernier, Parfumerie),06 (Vernier, village),C8 (Vernier, Bois-Chébé));VEMA00;A;ch:1:sloid:93176:0:183733;217;2495300.66;1119108
434;Vernier, marché;19,83,73,53,06,C8;19,83,73,53,06,C8 (19 (Onex, cité),83 (Satigny, Nant-d'Avril),73 (ZIMEYSA, gare),53 (Grand-Saconnex, place/Bellevue GE, Valavran),06 (Genève, Plage),C8 (Vernier, CO Renard));VEMA01;B;ch:1:sloid:93176:0:112063;37;2495312.74;1119103.78
435;Vernier, village;19,83,73,53,06,C8;19,83,73,53,06,C8 (19 (Onex, cité),83 (Satigny, Nant-d'Avril),73 (ZIMEYSA, gare),53 (Grand-Saconnex, place/Bellevue GE, Valavran),06 (Genève, Plage),C8 (Vernier, CO Renard));VEVI00;C;ch:1:sloid:93177:0:83600;36;2495105.25;1118839.99
436;Vernier, Châtelaine;19,C7,22,06,51;19,C7,22,06,51 (19 (Onex, cité),C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),06 (Genève, Plage),51 (Genève, Nations));CHLA01;U;ch:1:sloid:93152:0:146573;87;2497680.14;1118609.19
437;Genève, Les Ouches;19,C7,22,06,51;19,C7,22,06,51 (19 (Onex, cité),C7 (Vernier, Lignon Tours/Genève, Nations),22 (Genève, Jardin Botanique),06 (Genève, Plage),51 (Genève, Nations));OUCH01;S;ch:1:sloid:95020:0:25720;106;2498136.45;1118451.75
438;Vessy, Stand de tir;20;20 (20 (Bellevue GE, Valavran));SVEY02;C;ch:1:sloid:93214:0:580881;52;2502034.99;1114437.7
439;Veyrier, La Salésienne;20;20 (20 (Veyrier, Tournettes));SLSI02;C;ch:1:sloid:93201:0:405109;213;2502788.09;1113748.39
440;Genève, Appia;20;20 (20 (Veyrier, Tournettes));APIA03;O;ch:1:sloid:88196:0:442918;206;2499659.65;1120408.38
441;Vessy, Stand de tir;20;20 (20 (Veyrier, Tournettes));SVEY01;B;ch:1:sloid:93214:0:59325;142;2502032.97;1114372.71
442;Veyrier, La Salésienne;20;20 (20 (Bellevue GE, Valavran));SLSI03;D;ch:1:sloid:93201:0:620848;33;2502808.06;1113766.61
443;Pregny, village;20;20 (20 (Bellevue GE, Valavran));PYVI00;P;ch:1:sloid:87084:0:461725;7;2499778.62;1121087.68
444;Pregny, mairie;20;20 (20 (Veyrier, Tournettes));PYMA01;S;ch:1:sloid:93077:0:977322;212;2499908.56;1121470.12
445;Chambésy, fontaine;20;20 (20 (Veyrier, Tournettes));CBFO01;D;ch:1:sloid:87039:0:132965;118;2499966.18;1122071.65
446;Genève, Contamines;20;20 (20 (Bellevue GE, Valavran));CTMI02;P;ch:1:sloid:92810:0:739865;315;2500938.54;1116905.93
447;Pregny, village;20;20 (20 (Veyrier, Tournettes));PYVI01;Q;ch:1:sloid:87084:0:945950;161;2499784.42;1121195.22
448;Veyrier, Tournettes;20;20 (20 (Bellevue GE, Valavran));VTRN02;S;ch:1:sloid:89097:0:298874;172;2502692.04;1113184.57
449;Veyrier, Le Reposoir;20;20 (20 (Veyrier, Tournettes));RPOS00;P;ch:1:sloid:93202:0:627192;115;2502605.37;1113877.95
450;Veyrier, Bois-Gourmand;20;20 (20 (Bellevue GE, Valavran));BGOU01;H;ch:1:sloid:93192:0:764772;305;2502215.63;1114224.71
451;Pregny, Penthes;20;20 (20 (Veyrier, Tournettes));PENT01;U;ch:1:sloid:93078:0:25158;209;2499725.82;1120933.4
452;Pregny, Penthes;20;20 (20 (Bellevue GE, Valavran));PENT00;T;ch:1:sloid:93078:0:874190;25;2499727.36;1120918.3
453;Veyrier, Bois-Gourmand;20;20 (20 (Veyrier, Tournettes));BGOU00;G;ch:1:sloid:93192:0:69567;125;2502249.69;1114189.12
454;Chambésy, place;20;20 (20 (Veyrier, Tournettes));CBPL01;U;ch:1:sloid:93076:0:675922;132;2500119.37;1121970.32
455;Veyrier, Rasses;20;20 (20 (Bellevue GE, Valavran));VRAS01;J;ch:1:sloid:93211:0:857759;19;2502682.32;1113573.04
456;Veyrier, Le Reposoir;20;20 (20 (Bellevue GE, Valavran));RPOS01;Q;ch:1:sloid:93202:0:910310;293;2502629.74;1113876.03
457;Pregny, mairie;20;20 (20 (Bellevue GE, Valavran));PYMA00;R;ch:1:sloid:93077:0:691145;28;2499932.3;1121497.26
458;Veyrier, Rasses;20;20 (20 (Veyrier, Tournettes));VRAS00;I;ch:1:sloid:93211:0:612721;198;2502669.85;1113557.09
459;Genève, Appia;20;20 (20 (Bellevue GE, Valavran));APIA02;P;ch:1:sloid:88196:0:555874;29;2499689.48;1120437.32
460;Genève, La Fenêtre;20;20 (20 (Veyrier, Tournettes));FENE01;W;ch:1:sloid:92847:0:334077;160;2499713.79;1120677.27
461;Chambésy, place;20;20 (20 (Bellevue GE, Valavran));CBPL00;T;ch:1:sloid:93076:0:981949;305;2500119.56;1121993.61
462;Genève, La Fenêtre;20;20 (20 (Bellevue GE, Valavran));FENE00;V;ch:1:sloid:92847:0:493375;340;2499718.7;1120681.23
463;Genève, Contamines;20;20 (20 (Veyrier, Tournettes));CTMI03;O;ch:1:sloid:92810:0:578242;32;2500982.55;1116852.42
464;Chambésy, fontaine;20;20 (20 (Bellevue GE, Valavran));CBFO00;C;ch:1:sloid:87039:0:920555;299;2499889.36;1122125.57
465;Genève, Place Claparède;20,01,03,05;20,01,03,05 (20 (Veyrier, Tournettes),01 (Thônex, Hôpital Trois-Chêne),03 (Genève, Crêts-de-Champel),05 (Thônex, Vallard));CLAP02;P;ch:1:sloid:92805:0:94786;147;2500613.54;1116773.01
466;Genève-Champel, gare/Peschier;20,01,05;20,01,05 (20 (Veyrier, Tournettes),01 (Thônex, Hôpital Trois-Chêne),05 (Thônex, Vallard));GCHP02;C;ch:1:sloid:92878:0:476102;33;2500856.57;1116660.54
467;Genève, Palais Eynard;20,03,05;20,03,05 (20 (Bellevue GE, Valavran),03 (Grand-Saconnex, Gardiol),05 (Genève-Aéroport, Terminal));PLEY01;S;ch:1:sloid:95021:0:44050;305;2500279.73;1117336.11
468;Genève, Palais Eynard;20,03,05;20,03,05 (20 (Veyrier, Tournettes),03 (Genève, Crêts-de-Champel),05 (Thônex, Vallard));PLEY00;R;ch:1:sloid:95021:0:22341;123;2500292.05;1117316.13
469;Genève, Athénée;20,03,05;20,03,05 (20 (Bellevue GE, Valavran),03 (Grand-Saconnex, Gardiol),05 (Genève-Aéroport, Terminal));ATHE01;J;ch:1:sloid:92779:0:935484;315;2500422.46;1117144.24
470;Genève, Bovy-Lysberg;20,03,05;20,03,05 (20 (Veyrier, Tournettes),03 (Genève, Crêts-de-Champel),05 (Thônex, Vallard));BVYL00;U;ch:1:sloid:92794:0:832098;163;2499992.19;1117597.11
471;Genève, Athénée;20,03,05;20,03,05 (20 (Veyrier, Tournettes),03 (Genève, Crêts-de-Champel),05 (Thônex, Vallard));ATHE00;I;ch:1:sloid:92779:0:268432;133;2500428.99;1117123.13
472;Genève, Place de Neuve;20,03,05;20,03,05 (20 (Bellevue GE, Valavran),03 (Grand-Saconnex, Gardiol),05 (Genève-Aéroport, Terminal));PNEV01;M;ch:1:sloid:92885:0:785930;305;2500090.92;1117471.12
473;Genève, Place de Neuve;20,03,05;20,03,05 (20 (Veyrier, Tournettes),03 (Genève, Crêts-de-Champel),05 (Thônex, Vallard));PNEV00;L;ch:1:sloid:92885:0:176445;122;2500121.67;1117437.88
474;Genève, Velours;20,08;20,08 (20 (Veyrier, Tournettes),08 (Veyrier, douane));VLRS00;V;ch:1:sloid:92918:0:102210;153;2501850.33;1116120.27
475;Chêne-Bougeries, C.-Florissant;20,08;20,08 (20 (Bellevue GE, Valavran),08 (Grand-Saconnex, Palexpo));CFLO01;Y;ch:1:sloid:92691:0:15056;331;2502056.05;1115894.17
476;Genève, Krieg;20,08;20,08 (20 (Bellevue GE, Valavran),08 (Grand-Saconnex, Palexpo));KRIG01;T;ch:1:sloid:92846:0:595826;305;2501358.31;1116629.29
477;Chêne-Bougeries, Calandrini;20,08;20,08 (20 (Bellevue GE, Valavran),08 (Grand-Saconnex, Palexpo));CLDR01;G;ch:1:sloid:92692:0:960494;285;2502648;1115409.45
478;Genève, Aubert;20,08;20,08 (20 (Bellevue GE, Valavran),08 (Grand-Saconnex, Palexpo));LAUB01;J;ch:1:sloid:92849:0:858041;302;2501577.47;1116482.9
479;Genève, Velours;20,08;20,08 (20 (Bellevue GE, Valavran),08 (Grand-Saconnex, Palexpo));VLRS01;W;ch:1:sloid:92918:0:99246;334;2501826.16;1116214.4
480;Chêne-Bougeries, Calandrini;20,08;20,08 (20 (Veyrier, Tournettes),08 (Veyrier, douane));CLDR00;F;ch:1:sloid:92692:0:190861;108;2502720.06;1115372.89
481;Chêne-Bougeries, Villette;20,08;20,08 (20 (Veyrier, Tournettes),08 (Veyrier, douane));VTTE00;H;ch:1:sloid:92702:0:562858;122;2502943.73;1115225.73
482;Chêne-Bougeries, Villette;20,08;20,08 (20 (Bellevue GE, Valavran),08 (Grand-Saconnex, Palexpo));VTTE01;I;ch:1:sloid:92702:0:722204;305;2502935.87;1115247.45
483;Genève, Krieg;20,08;20,08 (20 (Veyrier, Tournettes),08 (Veyrier, douane));KRIG00;S;ch:1:sloid:92846:0:926939;123;2501354.12;1116612.38
484;Genève, Aubert;20,08;20,08 (20 (Veyrier, Tournettes),08 (Veyrier, douane));LAUB00;I;ch:1:sloid:92849:0:985203;122;2501576.03;1116464.18
485;Chêne-Bougeries, C.-Florissant;20,08;20,08 (20 (Veyrier, Tournettes),08 (Veyrier, douane));CFLO00;X;ch:1:sloid:92691:0:5514;151;2502073.81;1115838.44
486;Bellevue GE, Valavran;20,53;20,53 (20 (Bellevue GE, Valavran),53 (Grand-Saconnex, place/Bellevue GE, Valavran));VVRA03;T;ch:1:sloid:92649:0:917793;;2499795.47;1123620.25
487;Chambésy, Caron;20,59;20,59 (20 (Bellevue GE, Valavran),59 (Genève-Aéroport, Terminal));CARO00;I;ch:1:sloid:93074:0:37560;334;2499680.95;1122303.79
488;Grand-Saconnex, Machéry;20,59;20,59 (20 (Bellevue GE, Valavran),59 (Genève-Aéroport, Terminal));MACH00;M;ch:1:sloid:92946:0:640301;282;2499065.21;1122220.4
489;Chambésy, Caron;20,59;20,59 (20 (Veyrier, Tournettes),59 (Chambésy, Plage du Vengeron));CARO01;J;ch:1:sloid:93074:0:829770;146;2499687.54;1122274.54
490;Chambésy, Foretaille;20,59;20,59 (20 (Veyrier, Tournettes),59 (Chambésy, Plage du Vengeron));FTAI01;L;ch:1:sloid:93075:0:635131;73;2499440.38;1122288.81
491;Chambésy, Foretaille;20,59;20,59 (20 (Bellevue GE, Valavran),59 (Genève-Aéroport, Terminal));FTAI00;K;ch:1:sloid:93075:0:931209;251;2499386.45;1122281.62
492;Grand-Saconnex, Machéry;20,59;20,59 (20 (Veyrier, Tournettes),59 (Chambésy, Plage du Vengeron));MACH01;N;ch:1:sloid:92946:0:291763;98;2499089.56;1122209.33
493;Onex, cité;21;21 (21 (Carouge GE, Rondeau));ONCI02;O;ch:1:sloid:93030:0:669840;;2496583.4;1116227.06
494;Petit-Lancy, Lancy Hubert;21;21 (21 (Carouge GE, Rondeau));UBER01;J;ch:1:sloid:92986:0:241325;158;2497395.8;1116599.33
495;Petit-Lancy, Les Esserts;21;21 (21 (Onex, cité));ESRT05;C;ch:1:sloid:87418:0:521517;334;2497602.01;1116124.94
496;Onex, marché;21,02,19;21,02,19 (21 (Onex, cité),02 (Confignon, Cressy),19 (Onex, cité));ONMA00;Y;ch:1:sloid:93038:0:386625;246;2496886.85;1116501.26
497;Petit-Lancy, De-Ternier;21,02,19;21,02,19 (21 (Onex, cité),02 (Confignon, Cressy),19 (Onex, cité));GETE00;M;ch:1:sloid:92976:0:315700;240;2497216.63;1116659.61
498;Petit-Lancy, De-Ternier;21,02,A4,19;21,02,A4,19 (21 (Carouge GE, Rondeau),02 (Genève, Plage),A4 (Grand-Saconnex, Fret),19 (Vernier, village));GETE01;N;ch:1:sloid:92976:0:675863;60;2497270.35;1116675.69
499;Onex, marché;21,02,A4,19;21,02,A4,19 (21 (Carouge GE, Rondeau),02 (Genève, Plage),A4 (Grand-Saconnex, Fret),19 (Vernier, village));ONMA01;Z;ch:1:sloid:93038:0:746498;63;2496921.15;1116496.49
500;Onex, Bois Carrien;21,19;21,19 (21 (Onex, cité),19 (Onex, cité));ONBC00;U;ch:1:sloid:93032:0:346410;243;2496665.98;1116400.5
501;Grand-Lancy, Stade de Genève;21,22,23;21,22,23 (21 (Carouge GE, Rondeau),22 (Carouge GE, Rondeau),23 (Carouge GE, Tours));STGE01;X;ch:1:sloid:88802:0:323290;47;2498920.95;1115098.97
502;Lancy-Pont-Rouge, gare;21,40,42;21,40,42 (21 (Carouge GE, Rondeau),40 (Grand-Lancy, Stade de Genève),42 (Grand-Lancy, Stade de Genève));LAPR04;D;ch:1:sloid:89098:0:860097;142;2498528.44;1116041.14
503;Lancy-Pont-Rouge, gare;21,40,42;21,40,42 (21 (Onex, cité),40 (Chancy, douane/Pougny, gare),42 (Avusy, village));LAPR05;C;ch:1:sloid:89098:0:533325;322;2498497.21;1116077.73
504;Petit-Lancy, place;21,40,42;21,40,42 (21 (Carouge GE, Rondeau),40 (Grand-Lancy, Stade de Genève),42 (Grand-Lancy, Stade de Genève));PTLA02;U;ch:1:sloid:87082:0:236392;60;2498262.27;1116234.51
505;Onex, Bois Carrien;21,A4,19;21,A4,19 (21 (Carouge GE, Rondeau),A4 (Grand-Saconnex, Fret),19 (Vernier, village));ONBC01;V;ch:1:sloid:93032:0:364425;63;2496730.21;1116409.07
506;Onex, Maison Onésienne;21,A4,19;21,A4,19 (21 (Carouge GE, Rondeau),A4 (Grand-Saconnex, Fret),19 (Vernier, village));MAON00;T;ch:1:sloid:93037:0:915737;334;2496772.85;1116195.85
507;Genève, Nations;22;22 (22 (Carouge GE, Rondeau));NATI18;H;ch:1:sloid:87058:0:70161;267;2499816.85;1119868.84
508;Grand-Lancy, Pontets;22,23;22,23 (22 (Genève, Jardin Botanique),23 (Grand-Saconnex, Aéroport-P47));PONT02;N;ch:1:sloid:92992:0:439545;347;2498422.96;1114353.5
509;Grand-Lancy, Pontets;22,23;22,23 (22 (Carouge GE, Rondeau),23 (Carouge GE, Tours));PONT00;L;ch:1:sloid:92992:0:998385;168;2498413;1114355.13
510;Grand-Saconnex, Aéroport-P47;23;23 (23 (Grand-Saconnex, Aéroport-P47));AE4701;T;ch:1:sloid:96098:0:72858;136;2498415.75;1121874.69
511;Vernier, gare/Renfile;23;23 (23 (Carouge GE, Tours));VEGR03;H;ch:1:sloid:93169:0:629187;199;2496408.18;1119610.28
512;Carouge GE, Tours;23;23 (23 (Grand-Saconnex, Aéroport-P47));TCAR02;J;ch:1:sloid:87037:0:594868;47;2499351.09;1115483.05
513;Grand-Saconnex, Aéroport-P47;23;23 (23 (Carouge GE, Tours));AE4700;S;ch:1:sloid:96098:0:74647;40;2498453.92;1121894.65
514;Genève, Muséum;25;25 (25 (Thônex, Vallard));MUSE01;B;ch:1:sloid:92870:0:439054;106;2501090.1;1117144.05
515;Thônex, Vallard;25,05;25,05 (25 (Genève, Jardin Botanique),05 (Genève-Aéroport, Terminal));TVDO00;L;ch:1:sloid:93124:0:615990;119;2504378.48;1116050.41
516;Genève, Rieu;25,05;25,05 (25 (Thônex, Vallard),05 (Thônex, Vallard));RIEU01;P;ch:1:sloid:92894:0:227488;112;2501821.84;1116858.75
517;Genève, Florence;25,05;25,05 (25 (Thônex, Vallard),05 (Thônex, Vallard));FLCE01;W;ch:1:sloid:92823:0:374665;119;2502211.71;1116636.25
518;Genève, Rieu;25,05;25,05 (25 (Genève, Jardin Botanique),05 (Genève-Aéroport, Terminal));RIEU00;O;ch:1:sloid:92894:0:717065;291;2501812.31;1116879.12
519;Genève, Weber;25,05;25,05 (25 (Thônex, Vallard),05 (Thônex, Vallard));WEBR01;N;ch:1:sloid:92927:0:196069;106;2501562.63;1116938.8
520;Thônex, Sous-Moulin;25,05;25,05 (25 (Genève, Jardin Botanique),05 (Genève-Aéroport, Terminal));PRSM02;A;ch:1:sloid:88310:0:963609;262;2503776.57;1116233.96
521;Genève, Muséum;25,05;25,05 (25 (Genève, Jardin Botanique),05 (Genève-Aéroport, Terminal));MUSE02;C;ch:1:sloid:92870:0:549856;286;2501171.34;1117133.13
522;Thônex, Sous-Moulin;25,05;25,05 (25 (Thônex, Vallard),05 (Thônex, Vallard));PRSM01;B;ch:1:sloid:88310:0:803187;82;2503800.45;1116217.08
523;Genève, Florence;25,05;25,05 (25 (Genève, Jardin Botanique),05 (Genève-Aéroport, Terminal));FLCE00;V;ch:1:sloid:92823:0:403011;300;2502224.43;1116642.96
524;Genève, Weber;25,05;25,05 (25 (Genève, Jardin Botanique),05 (Genève-Aéroport, Terminal));WEBR00;M;ch:1:sloid:92927:0:892007;289;2501538.55;1116963.56
525;Vernier, Château-Bloch;28;28 (28 (Petit-Lancy, Les Esserts));BLOC00;P;ch:1:sloid:93151:0:161230;239;2496602.62;1118360.82
526;Vernier, Etang Place;28;28 (28 (Petit-Lancy, Les Esserts));ETAN00;;ch:1:sloid:8108:0:910334;;2497061.43;1119199.66
527;Vernier, Etang Casa-Bamba;28;28 (28 (Genève-Aéroport, Terminal));ETCB00;G;ch:1:sloid:8109:0:579468;;2496943.42;1119502.41
528;Petit-Lancy, Les Esserts;28;28 (28 (Genève-Aéroport, Terminal));ESRT06;D;ch:1:sloid:87418:0:931225;336;2497581.96;1116168.83
529;Vernier, Etang Casa-Bamba;28;28 (28 (Petit-Lancy, Les Esserts));ETCB01;H;ch:1:sloid:8109:0:740832;;2496916.26;1119446.24
530;Vernier, Blandonnet;28;28 (28 (Genève-Aéroport, Terminal));BLDO05;;ch:1:sloid:87924:0:483623;;2496559.04;1119915.08
531;Vernier, Blandonnet;28;28 (28 (Petit-Lancy, Les Esserts));BLDO06;;ch:1:sloid:87924:0:445537;;2496557.82;1119785.04
532;Vernier, Etang Place;28;28 (28 (Genève-Aéroport, Terminal));ETAN01;;ch:1:sloid:8108:0:49174;;2497058.07;1119214.62
533;Vernier, Pont-Butin;28,07,A4,C7;28,07,A4,C7 (28 (Genève-Aéroport, Terminal),07 (Vernier, Lignon-Tours),A4 (Grand-Saconnex, Fret),C7 (Vernier, Lignon Tours/Genève, Nations));BUTN00;W;ch:1:sloid:93167:0:307748;227;2497338.23;1117825.35
534;Vernier, Aïre;28,07,A4,C7;28,07,A4,C7 (28 (Genève-Aéroport, Terminal),07 (Vernier, Lignon-Tours),A4 (Grand-Saconnex, Fret),C7 (Vernier, Lignon Tours/Genève, Nations));AIRE00;C;ch:1:sloid:93137:0:956466;233;2497014.54;1117533.89
535;Vernier, Grand-Champ;28,07,A4,C7,51;28,07,A4,C7,51 (28 (Genève-Aéroport, Terminal),07 (Vernier, Lignon-Tours),A4 (Grand-Saconnex, Fret),C7 (Vernier, Lignon Tours/Genève, Nations),51 (Genève, Nations));GCMP00;A;ch:1:sloid:93159:0:51022;330;2496782.88;1117686.7
536;Vernier, Grand-Champ;28,07,C7,51;28,07,C7,51 (28 (Petit-Lancy, Les Esserts),07 (Genève, Bout-du-Monde),C7 (Plan-les-Ouates, Le Rolliet),51 (Vernier, CO Renard));GCMP01;B;ch:1:sloid:93159:0:851340;149;2496787.52;1117660.24
537;Vernier, Aïre;28,07,C7,51;28,07,C7,51 (28 (Petit-Lancy, Les Esserts),07 (Genève, Bout-du-Monde),C7 (Plan-les-Ouates, Le Rolliet),51 (Vernier, CO Renard));AIRE01;D;ch:1:sloid:93137:0:952467;130;2496927.48;1117490.92
538;Petit-Lancy, Lancy Hubert;28,21;28,21 (28 (Genève-Aéroport, Terminal),21 (Onex, cité));UBER00;I;ch:1:sloid:92986:0:224178;338;2497433.27;1116525.78
539;Petit-Lancy, Les Esserts;28,21,A4,C7,22,23;28,21,A4,C7,22,23 (28 (Petit-Lancy, Les Esserts),21 (Carouge GE, Rondeau),A4 (Grand-Saconnex, Fret),C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),23 (Carouge GE, Tours));ESRT03;E;ch:1:sloid:87418:0:132652;156;2497691.09;1116099.2
540;Petit-Lancy, Bossons;28,21,C7,22,23;28,21,C7,22,23 (28 (Petit-Lancy, Les Esserts),21 (Carouge GE, Rondeau),C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),23 (Carouge GE, Tours));BSSN00;G;ch:1:sloid:92975:0:474397;164;2497601.08;1116290.59
541;Vernier, Lignon-Cité;28,28,07,09,51,51;28,28,07,09,51,51 (28 (Petit-Lancy, Les Esserts),28 (Petit-Lancy, Les Esserts),07 (Genève, Bout-du-Monde),09 (Thônex, Belle-Terre Pl. Araire),51 (Genève, Nations),51 (Genève, Nations));CLIG01;U;ch:1:sloid:93154:0:445046;46;2496541.93;1117802.79
542;Vernier, Lignon-Cité;28,28,07,09,A4,C7,51;28,28,07,09,A4,C7,51,51 (28 (Petit-Lancy, Les Esserts),28 (Petit-Lancy, Les Esserts),07 (Vernier, Lignon-Tours),09 (Vernier, Lignon-Tours),A4 (Grand-Saconnex, Fret),C7 (Vernier, Lignon Tours/Genève, Nations),51 (Genève, Natio);CLIG00;T;ch:1:sloid:93154:0:563838;225;2496516.07;1117797.52
543;Vernier, Lignon-Tours;28,28,A4,51,51;28,28,A4,51,51 (28 (Petit-Lancy, Les Esserts),28 (Petit-Lancy, Les Esserts),A4 (Grand-Saconnex, Fret),51 (Genève, Nations),51 (Genève, Nations));TLIG01;Y;ch:1:sloid:93173:0:623880;106;2496206.8;1117469.01
544;Vernier, Bois-des-Frères;28,51;28,51 (28 (Petit-Lancy, Les Esserts),51 (Vernier, CO Renard));FRRE02;N;ch:1:sloid:93144:0:984401;212;2497056.79;1118683.52
545;Genève-Aéroport, Grand-Hangar;28,53,57,23,A5;28,53,57,23,A5 (28 (Petit-Lancy, Les Esserts),53 (Vernier, Parfumerie),57 (ZIMEYSA, gare),23 (Carouge GE, Tours),A5 (Genève-Aéroport, Grand-Hangar));GDHA00;F;ch:1:sloid:93012:0:699038;216;2496690.57;1120103.73
546;Genève-Aéroport, ICC;28,53,57,23,A5;28,53,57,23,A5 (28 (Petit-Lancy, Les Esserts),53 (Vernier, Parfumerie),57 (ZIMEYSA, gare),23 (Carouge GE, Tours),A5 (Genève-Aéroport, Grand-Hangar));ICC00;H;ch:1:sloid:93014:0:309933;178;2496819.14;1120292.02
547;Genève-Aéroport, Terminal;28,57;28,57 (28 (Genève-Aéroport, Terminal),57 (Genève-Aéroport, Terminal));AERO07;G;ch:1:sloid:92775:0:169103;45;2497461.22;1120750.82
548;Vernier, Bois-des-Frères;28,A4;28,A4 (28 (Genève-Aéroport, Terminal),A4 (Grand-Saconnex, Fret));FRRE03;O;ch:1:sloid:93144:0:530613;32;2497100.83;1118725.79
549;Vernier, Avenue de l'Ain;28,A4,C7;28,A4,C7 (28 (Genève-Aéroport, Terminal),A4 (Grand-Saconnex, Fret),C7 (Vernier, Lignon Tours/Genève, Nations));AAIN04;E;ch:1:sloid:93138:0:693151;109;2497610.44;1118009.24
550;Vernier, Pont-Butin;28,C7;28,C7 (28 (Petit-Lancy, Les Esserts),C7 (Plan-les-Ouates, Le Rolliet));BUTN02;Y;ch:1:sloid:93167:0:357210;50;2497392.93;1117840.62
551;Petit-Lancy, Chemin du Bac;28,C7,22,23;28,C7,22,23 (28 (Petit-Lancy, Les Esserts),C7 (Plan-les-Ouates, Le Rolliet),22 (Carouge GE, Rondeau),23 (Carouge GE, Tours));CBAC00;O;ch:1:sloid:92978:0:152658;184;2497599.82;1116766.93
747;Vandoeuvres, De-Westerweller;38;38 (38 (Hermance, village/Chens-sur-Léman));DWES01;I;ch:1:sloid:93130:0:299637;46;2505293.43;1118621.76
748;Chêne-Bourg, Place Favre;38;38 (38 (Hermance, village/Chens-sur-Léman));FAVR04;;ch:1:sloid:92713:0:822821;;2503866.04;1116799.13
749;Anières, Foyer;38;38 (38 (Chêne-Bourg, Place Favre));FOAN01;J;ch:1:sloid:92761:0:673180;110;2507106.55;1125146.82
750;Vandoeuvres, Crête;38;38 (38 (Chêne-Bourg, Place Favre));CRTE03;W;;137;2505268.27;1119190.09
751;Choulex, Rouette;38;38 (38 (Chêne-Bourg, Place Favre));ROUE00;N;ch:1:sloid:92719:0:712114;213;2505457.58;1120678.52
752;Vandoeuvres, Centre communal;38;38 (38 (Hermance, village/Chens-sur-Léman));VACC00;F;ch:1:sloid:8248:0:925485;;2504892.27;1119909.94
753;Vandoeuvres, De-Westerweller;38;38 (38 (Chêne-Bourg, Place Favre));DWES00;H;ch:1:sloid:93130:0:73606;223;2505257.64;1118595.58
754;Collonge-Bellerive,Pré-d'Orsat;38;38 (38 (Hermance, village/Chens-sur-Léman));RSMA02;C;ch:1:sloid:92727:0:691544;112;2505212.49;1123479.51
755;Anières, Foyer;38;38 (38 (Hermance, village/Chens-sur-Léman));FOAN00;I;ch:1:sloid:92761:0:939100;315;2507086.12;1125172.06
756;Vandoeuvres, Cocuaz;38;38 (38 (Chêne-Bourg, Place Favre));COCU00;R;ch:1:sloid:93128:0:955706;241;2504922.26;1118474.84
757;Anières, mairie;38;38 (38 (Chêne-Bourg, Place Favre));ANMA01;P;ch:1:sloid:95010:0:422399;132;2506615.34;1125613.02
758;Chêne-Bourg, Saut-du-Loup;38,31;38,31 (38 (Chêne-Bourg, Place Favre),31 (Thônex, Sous-Moulin));SLOU01;R;ch:1:sloid:92715:0:935074;227;2504381.48;1117431.7
759;Chêne-Bourg, Saut-du-Loup;38,31;38,31 (38 (Hermance, village/Chens-sur-Léman),31 (Puplinge, Marquis));SLOU00;Q;ch:1:sloid:92715:0:605689;49;2504426.7;1117458.37
